id,date,hour,from,from_id,text_clean,reply_to_message_id,forwarded_from,edited,sticker_emoji,media_type,reactions
39241,2026-01-06 18:19:09,18,osy (simut),user5384267911,Dia pgn sekelompok jeng ak 😢😢😢,,,,,,
39242,2026-01-06 18:19:15,18,osy (simut),user5384267911,Dikit bgt,39222.0,,2026-01-06T19:29:40,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-06T19:29:40'}]}]"
39243,2026-01-06 18:19:26,18,osy (simut),user5384267911,Omg,39225.0,,,,,
39244,2026-01-06 18:19:42,18,osy (simut),user5384267911,Sehat sehat anak if pertengahan semester 💔💔💔,,,2026-01-06T19:29:45,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-06T19:29:45'}]}]"
39245,2026-01-06 18:19:59,18,osy (simut),user5384267911,Km jg sepuh desain,39227.0,,,,,
39247,2026-01-06 18:20:22,18,osy (simut),user5384267911,MANTAPP,39230.0,,,,,
39248,2026-01-06 18:20:38,18,osy (simut),user5384267911,Anggota biramskuy 😎,39232.0,,,,,
39249,2026-01-06 18:20:41,18,osy (simut),user5384267911,Keren bg,,,2026-01-06T19:30:11,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-06T19:30:11'}]}]"
39250,2026-01-06 18:20:50,18,osy (simut),user5384267911,Hy cantik 😘😍🥰🌸,39233.0,,2026-01-06T19:30:15,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-06T19:30:15'}]}]"
39251,2026-01-06 18:20:53,18,osy (simut),user5384267911,Masya Allah,,,2026-01-06T19:30:18,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-06T19:30:18'}]}]"
39252,2026-01-06 18:21:04,18,osy (simut),user5384267911,Bajunya hytam,39235.0,,,,,
39263,2026-01-07 05:09:07,5,osy (simut),user5384267911,Dalurat 😢😢😢,39253.0,,2026-01-07T05:20:56,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T05:20:56'}]}]"
39264,2026-01-07 05:09:21,5,osy (simut),user5384267911,Humornya udh pd konslet kh,39254.0,,2026-01-07T05:09:29,,,
39265,2026-01-07 05:09:38,5,osy (simut),user5384267911,AHAHAHAAHA,39255.0,,,,,
39266,2026-01-07 05:09:40,5,osy (simut),user5384267911,Alah alah,,,,,,
39267,2026-01-07 05:09:46,5,osy (simut),user5384267911,Gpp ak jg gt 😢,,,2026-01-07T05:21:19,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T05:21:19'}]}]"
39268,2026-01-07 05:09:50,5,osy (simut),user5384267911,Tos,,,2026-01-07T05:21:17,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T05:21:17'}]}]"
39269,2026-01-07 05:10:01,5,osy (simut),user5384267911,Gtw biarkan dia dgn dunianya,39257.0,,,,,
39270,2026-01-07 05:10:08,5,osy (simut),user5384267911,Vote gt soale,39258.0,,,,,
39271,2026-01-07 05:10:13,5,osy (simut),user5384267911,🫢🫢🫢,39259.0,,,,,
39272,2026-01-07 05:10:18,5,osy (simut),user5384267911,Lucu ituh,39260.0,,2026-01-07T05:21:52,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T05:21:52'}]}]"
39277,2026-01-07 05:34:45,5,osy (simut),user5384267911,Yg lain gk sie,39273.0,,,,,
39278,2026-01-07 05:34:52,5,osy (simut),user5384267911,Soalnya ak kl di situh jg ketawa,,,,,,
39279,2026-01-07 05:34:57,5,osy (simut),user5384267911,Bnr,39274.0,,,,,
39280,2026-01-07 05:35:05,5,osy (simut),user5384267911,Mami mama bunda indung,,,,,,
39281,2026-01-07 05:35:11,5,osy (simut),user5384267911,😢😢😢,39275.0,,,,,
39282,2026-01-07 05:35:16,5,osy (simut),user5384267911,BEJIRRR,39276.0,,,,,
39283,2026-01-07 05:35:38,5,osy (simut),user5384267911,Foto lama imtuh,,,,,,
39289,2026-01-07 06:11:59,6,osy (simut),user5384267911,WKWKWW,39285.0,,,,,
39290,2026-01-07 06:12:08,6,osy (simut),user5384267911,Betuls 😈,39286.0,,,,,
39291,2026-01-07 06:12:14,6,osy (simut),user5384267911,Gak ad kalau inih,39287.0,,,,,
39292,2026-01-07 06:12:24,6,osy (simut),user5384267911,Nanti ak jelaskan,39288.0,,,,,
39294,2026-01-07 06:13:00,6,osy (simut),user5384267911,Ak pgn rarity 100% 😢,,,,,,
39300,2026-01-07 07:23:15,7,osy (simut),user5384267911,My little pony test,39295.0,,,,,
39301,2026-01-07 07:23:26,7,osy (simut),user5384267911,😢😢😢,39296.0,,,,,
39302,2026-01-07 07:23:37,7,osy (simut),user5384267911,"Gpph ak cinta jg, tp no 2",,,2026-01-07T12:08:30,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T12:08:30'}]}]"
39303,2026-01-07 07:23:52,7,osy (simut),user5384267911,Tp mlh rarity yang no 2 di test 😢,,,,,,
39304,2026-01-07 07:25:42,7,osy (simut),user5384267911,"Pokoknya dia tuh bnr bnr kekeh, sampe nyamperin ke rumah juga trs ngobrol sama Ibu 😞. Aku kan jadi sulit jelasin ke Ibu aku. Terus sebelumnya aku ini bgt ke Sandy kan. Kayak Sely waktu itu sama pacarnya, yang masih gamon sm si Iki. tapi si Rio ini nekat",39297.0,,2026-01-07T07:31:14,,,
39305,2026-01-07 07:26:03,7,osy (simut),user5384267911,"Suka iniin shopeefood ke rumah, nyamperin ke rumah ngasih makanan yang dia beli di irigasi, ngasih barang ini itu",,,2026-01-07T07:31:59,,,
39306,2026-01-07 07:28:16,7,osy (simut),user5384267911,"Dia bilang gak akan ngulang kesalahan yang sama, dan emang gak ngulangin juga. Cuma akunya yang blm siap.  Trs takutnya kalau aku iyain tapi akunya masih ke Sandy kan jadi brengsek bgt ini si kidal",,,2026-01-07T07:32:35,,,
39307,2026-01-07 07:29:06,7,osy (simut),user5384267911,Kan aneh jg putusnya sama siapa gamonnya sm Sandy,,,,,,
39308,2026-01-07 07:29:15,7,osy (simut),user5384267911,Tapi sekarang udah biasa aja sih,,,,,,
39309,2026-01-07 07:29:32,7,osy (simut),user5384267911,Pacar pacar bnrn ribet,,,,,,
39310,2026-01-07 07:29:43,7,osy (simut),user5384267911,Tp si umi kyknya adem adem ajh yh,,,,,,
39311,2026-01-07 07:29:57,7,osy (simut),user5384267911,Tp gak tau jg sie krn gk pernah cerita spesifik yh,,,,,,
39312,2026-01-07 07:30:47,7,osy (simut),user5384267911,"Dia pake foto gak tau biar apa, aku jg udah bilang hapus aja. Tapi gak mau dia",,,,,,
39313,2026-01-07 07:32:58,7,osy (simut),user5384267911,"Yh intinya bgitu, sulit dijelaskan krn sdh melibatkan orang tua ak",,,,,,
39314,2026-01-07 07:33:00,7,osy (simut),user5384267911,😞😞😞,,,,,,
39315,2026-01-07 07:33:18,7,osy (simut),user5384267911,Ada ami,39299.0,,,,,
39316,2026-01-07 07:33:22,7,osy (simut),user5384267911,Ada kakak,,,2026-01-07T18:03:47,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T18:03:47'}]}]"
39327,2026-01-07 16:49:21,16,osy (simut),user5384267911,COCOKKK,39318.0,,,,,
39328,2026-01-07 16:49:31,16,osy (simut),user5384267911,Santuy ajh,39320.0,,2026-01-07T18:04:02,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T18:04:02'}]}]"
39329,2026-01-07 16:49:40,16,osy (simut),user5384267911,"Yakan, males sbnrnya jujur",39322.0,,,,,
39330,2026-01-07 16:50:10,16,osy (simut),user5384267911,"Kata ibu aku kalau emang serius ya lanjut aja, kalau gak bisa jangan php terus bilangin baik baik",39321.0,,,,,
39331,2026-01-07 16:50:31,16,osy (simut),user5384267911,Tapi ini udah dibilangin baik baik sampe buruk buruk jg tetep kekeh 😇,,,,,,
39332,2026-01-07 16:50:49,16,osy (simut),user5384267911,"Udah dari lamaa, cuma bentar waktu itu WKWKKW",39324.0,,,,,
39333,2026-01-07 16:50:58,16,osy (simut),user5384267911,Salah dua duanya sih dulu,,,,,,
39334,2026-01-07 16:51:08,16,osy (simut),user5384267911,"Dia masih gamon, aku juga sama",,,2026-01-07T18:04:53,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T18:04:53'}]}]"
39335,2026-01-07 16:51:14,16,osy (simut),user5384267911,MAKANYAAA,39325.0,,,,,
39336,2026-01-07 16:51:30,16,osy (simut),user5384267911,Gelo manusianya teh,,,,,,
39337,2026-01-07 16:51:34,16,osy (simut),user5384267911,SANTAI,39326.0,,,,,
39347,2026-01-07 18:06:06,18,osy (simut),user5384267911,MF AK FAST RESPON,,,,,,
39348,2026-01-07 18:06:08,18,osy (simut),user5384267911,😢😢😢,,,,,,
39352,2026-01-07 18:07:38,18,osy (simut),user5384267911,OMG,,,,,,
39353,2026-01-07 18:07:48,18,osy (simut),user5384267911,"Pasti bisa, km kan mantap",,,2026-01-07T18:08:00,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-07T18:08:00'}]}]"
39354,2026-01-07 18:07:51,18,osy (simut),user5384267911,😎😎😎,,,,,,
39355,2026-01-07 18:07:59,18,osy (simut),user5384267911,"Selamat berjuang, sukses",,,,,,
39357,2026-01-07 18:08:20,18,osy (simut),user5384267911,Sibuk berkarya,,,,,,
39359,2026-01-07 18:08:37,18,osy (simut),user5384267911,Menampilkan semangat baru untuk berjuang dan sukses,,,2026-01-08T16:12:06,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:12:06'}]}]"
39360,2026-01-07 18:08:44,18,osy (simut),user5384267911,Bnerrr,39340.0,,,,,
39361,2026-01-07 18:08:50,18,osy (simut),user5384267911,"Ini btw dia sama mantannya, ak sm Sandy",39334.0,,,,,
39362,2026-01-07 18:09:16,18,osy (simut),user5384267911,Sgt pemberani dan suka berpetualang dan rajin,39342.0,,,,,
39363,2026-01-07 18:09:44,18,osy (simut),user5384267911,Ad episode yang Rainbow berjuang utk menang race,,,,,,
39364,2026-01-07 18:09:53,18,osy (simut),user5384267911,(bkn rasis),,,,,,
39365,2026-01-07 18:10:15,18,osy (simut),user5384267911,"Makanya cicingin dulu weh, pusing soalnya udh ke orang tua",39344.0,,,,,
39366,2026-01-07 18:10:30,18,osy (simut),user5384267911,Jadi aku yang disalahin,,,2026-01-08T16:13:16,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:13:16'}]}]"
39367,2026-01-07 18:10:36,18,osy (simut),user5384267911,Mf jd yapping,,,,,,
39368,2026-01-07 18:11:05,18,osy (simut),user5384267911,Masih cuma jarang. Komunikasi lagi karena dia tbtb ke rumah,39346.0,,,,,
39369,2026-01-07 18:11:26,18,osy (simut),user5384267911,"Beberapa kali, awalnya cuma gantungin makanan di pintu, sampe akhirnya ngobrol sama ibu",,,,,,
39371,2026-01-08 12:40:57,12,osy (simut),user5384267911,Harap tnang,,,,,,
39372,2026-01-08 12:41:01,12,osy (simut),user5384267911,Ak pun sdng mengampus,,,,,,
39373,2026-01-08 12:41:03,12,osy (simut),user5384267911,😢😢😢,,,,,,
39376,2026-01-08 12:41:24,12,osy (simut),user5384267911,HYY,,,,,,
39377,2026-01-08 12:41:26,12,osy (simut),user5384267911,LUCUNYAH,,,,,,
39381,2026-01-08 12:41:46,12,osy (simut),user5384267911,Emnih si dodol,,,2026-01-08T16:14:34,,,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:14:34'}]}]"
39382,2026-01-08 12:41:55,12,osy (simut),user5384267911,Gas smngt,39379.0,,2026-01-08T16:14:39,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:14:39'}]}]"
39383,2026-01-08 12:41:58,12,osy (simut),user5384267911,Sukses,,,,,,
39385,2026-01-08 12:42:05,12,osy (simut),user5384267911,Yuk,39380.0,,,,,
39389,2026-01-08 12:42:21,12,osy (simut),user5384267911,MANTAP,39384.0,,,,,
39390,2026-01-08 12:42:27,12,osy (simut),user5384267911,WKWKW SELIMIT DARULAT,,,,,,
39392,2026-01-08 12:42:39,12,osy (simut),user5384267911,Bnar,39391.0,,2026-01-08T16:16:15,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:16:15'}]}]"
39394,2026-01-08 12:43:04,12,osy (simut),user5384267911,Hloww,39393.0,,,,,
39416,2026-01-08 16:48:38,16,osy (simut),user5384267911,Asbun gmnh km,39396.0,,,,,
39417,2026-01-08 16:48:41,16,osy (simut),user5384267911,Gak jomok kn,,,,,,
39418,2026-01-08 16:48:48,16,osy (simut),user5384267911,WKWKWK,39397.0,,,,,
39419,2026-01-08 16:48:51,16,osy (simut),user5384267911,AK JG TADI JIR,,,,,,
39425,2026-01-08 16:50:19,16,osy (simut),user5384267911,"BKN, kan harusnya aku bilang ""AWK tidak hanya membaca teks secara permukaan, tetapi juga mengkaji bagaimana bahasa digunakan untuk membentuk kekuasaan, dominasi, ketimpangan, dan bias.""",39424.0,,,,,
39426,2026-01-08 16:51:07,16,osy (simut),user5384267911,"TAPI AK BLNG ""... Tetapi juga mengkaji bagaimana bahasa digunakan untuk membentuk kekuasaan, dinasti""",,,,,,
39427,2026-01-08 16:51:09,16,osy (simut),user5384267911,🥰🥰🥰,,,,,,
39428,2026-01-08 16:51:14,16,osy (simut),user5384267911,Bkn asbun sie,,,,,,
39429,2026-01-08 16:51:21,16,osy (simut),user5384267911,Emng oon isinya Jowoki,,,,,,
39430,2026-01-08 16:51:38,16,osy (simut),user5384267911,Bnr,39421.0,,,,,
39431,2026-01-08 16:51:41,16,osy (simut),user5384267911,WKWK LUCU BGT,,,,,,
39432,2026-01-08 16:51:52,16,osy (simut),user5384267911,Biar seru dan belajar bersama 😹,39423.0,,,,,
39433,2026-01-08 16:52:04,16,osy (simut),user5384267911,"Gk yh, yg tau soal itu cm di X TKJ E",39424.0,,2026-01-08T16:53:52,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:53:52'}]}]"
39434,2026-01-08 16:52:05,16,osy (simut),user5384267911,😈😈😈,,,,,,
39436,2026-01-08 16:52:35,16,osy (simut),user5384267911,"Boleh, pake notebook mini bergambar 😘",39399.0,,,,,
39438,2026-01-08 16:52:46,16,osy (simut),user5384267911,Km jg donk,39402.0,,,,,
39439,2026-01-08 16:52:54,16,osy (simut),user5384267911,BENER,39404.0,,,,,
39440,2026-01-08 16:53:06,16,osy (simut),user5384267911,"Ide bgs, infokan kosan gratis gapapa horor",39405.0,,,,,
39441,2026-01-08 16:53:16,16,osy (simut),user5384267911,Onyon kan,39407.0,,2026-01-08T16:54:56,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🤬', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:54:56'}]}]"
39442,2026-01-08 16:53:23,16,osy (simut),user5384267911,Km jg smngtt,39408.0,,2026-01-08T16:55:00,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:55:00'}]}]"
39445,2026-01-08 16:53:39,16,osy (simut),user5384267911,"Kayaknya ngelawak, mana ada y kata baku",39414.0,,,,,
39447,2026-01-08 16:53:46,16,osy (simut),user5384267911,Keinget kapitil,,,,,,
39448,2026-01-08 16:53:48,16,osy (simut),user5384267911,😢😢😢,,,,,,
39450,2026-01-08 16:54:09,16,osy (simut),user5384267911,"AAMIIN, JGN SAMPE",39415.0,,,,,
39451,2026-01-08 16:54:13,16,osy (simut),user5384267911,Km sm rimut ajh,,,,,,
39453,2026-01-08 16:54:15,16,osy (simut),user5384267911,😘😘😘,,,,,,
39454,2026-01-08 16:54:34,16,osy (simut),user5384267911,"Bnr, dinasti solo",39435.0,,2026-01-08T16:56:29,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T16:56:29'}]}]"
39457,2026-01-08 16:55:19,16,osy (simut),user5384267911,"Keren donk, bgs menjadi pede karena percaya diri 😎. Bnr, yang pundungan skip ajh",39443.0,,,,,
39459,2026-01-08 16:55:35,16,osy (simut),user5384267911,HAHAHAHAHA,39449.0,,,,,
39461,2026-01-08 16:55:39,16,osy (simut),user5384267911,3 paragraf doank,,,,,,
39462,2026-01-08 16:55:58,16,osy (simut),user5384267911,"Gmw panas, gak bisa panas tp alergi dingin",39455.0,,,,,
39463,2026-01-08 16:56:04,16,osy (simut),user5384267911,Angin sepoi sepoi aja oke,,,,,,
39468,2026-01-08 17:48:06,17,osy (simut),user5384267911,Pasti krn merebutkan si imut pas masih kecil,39464.0,,,,,
39470,2026-01-08 17:48:16,17,osy (simut),user5384267911,Alhamdulillaaah,39465.0,,,,,
39471,2026-01-08 17:48:31,17,osy (simut),user5384267911,Bnr,39466.0,,,,,
39472,2026-01-08 17:48:35,17,osy (simut),user5384267911,Makes mikes,,,2026-01-08T17:52:59,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T17:52:59'}]}]"
39473,2026-01-08 17:48:41,17,osy (simut),user5384267911,Ide bgs,39467.0,,2026-01-08T17:53:14,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🌚', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T17:53:14'}]}]"
39479,2026-01-08 18:45:58,18,osy (simut),user5384267911,HAHAHAHAHAHA,39475.0,,2026-01-08T18:50:10,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-08T18:50:10'}]}]"
39480,2026-01-08 18:46:01,18,osy (simut),user5384267911,BENER,39476.0,,2026-01-08T18:50:19,,,
39481,2026-01-08 18:46:07,18,osy (simut),user5384267911,Iya 😢😢😢,39478.0,,,,,
39482,2026-01-08 18:46:42,18,osy (simut),user5384267911,"Aku disuruh bikin mind mapping cerpen dosen, terus bikin esainya, bikin artikel buat submit ke sinta, bikin jurnal, revisi proposal 😢",,,,,,
39483,2026-01-08 18:47:09,18,osy (simut),user5384267911,Pemahaman lintas budaya belum tau apa tugasnya,,,,,,
39484,2026-01-08 18:47:47,18,osy (simut),user5384267911,Cm 5 matkul  + proposal tapi sgt huehuehuehue,,,,,,
39486,2026-01-08 18:50:39,18,osy (simut),user5384267911,Mau jg 😢😢😢,,,,,,
39489,2026-01-08 18:50:59,18,osy (simut),user5384267911,Geen the sheep,39487.0,,,,,
39491,2026-01-08 18:51:21,18,osy (simut),user5384267911,Ditodong sana sini dgn semua bentuk sastra ituh,39488.0,,,,,
39493,2026-01-08 18:51:33,18,osy (simut),user5384267911,Ak emng sempet berdoa biar gak ada tentang pendidikan lagi,,,,,,
39494,2026-01-08 18:51:42,18,osy (simut),user5384267911,Ini dikasih sastra semua tp sgt... 😢😢😢,,,,,,
39496,2026-01-08 18:52:12,18,osy (simut),user5384267911,Mana semester depan gwej nyalin buku arab lagi sambil skripsian,,,,,,
39498,2026-01-08 18:56:15,18,osy (simut),user5384267911,KM SMNGT JG UAS YHH,,,,,,
39499,2026-01-08 18:56:22,18,osy (simut),user5384267911,Dgn smw tugas ageng ituh,,,,,,
39508,2026-01-08 20:24:16,20,osy (simut),user5384267911,Ak Minggu depan,39502.0,,,,,
39509,2026-01-08 20:24:18,20,osy (simut),user5384267911,Naur,,,,,,
39512,2026-01-08 20:24:47,20,osy (simut),user5384267911,Nauurr,39505.0,,,,,
39513,2026-01-08 20:24:53,20,osy (simut),user5384267911,😢😢😢,,,,,,
39514,2026-01-08 20:24:57,20,osy (simut),user5384267911,Tp aamiin,,,2026-01-09T09:20:51,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-09T09:20:51'}]}]"
39515,2026-01-08 20:25:06,20,osy (simut),user5384267911,Bisi gelo ya,39506.0,,,,,
39519,2026-01-09 10:28:14,10,osy (simut),user5384267911,Makasih ok,39517.0,,2026-01-09T15:26:03,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-09T15:26:03'}]}]"
39520,2026-01-09 10:28:20,10,osy (simut),user5384267911,😈😈😈,39518.0,,,,,
39532,2026-01-09 18:02:24,18,osy (simut),user5384267911,Kok gk sm si imut,39521.0,,,,,
39533,2026-01-09 18:02:26,18,osy (simut),user5384267911,😢😢😢,,,,,,
39534,2026-01-09 18:02:34,18,osy (simut),user5384267911,PARAH,39522.0,,,,,
39535,2026-01-09 18:02:36,18,osy (simut),user5384267911,Brp orgg,,,,,,
39536,2026-01-09 18:02:45,18,osy (simut),user5384267911,😭😭😭,39524.0,,,,,
39537,2026-01-09 18:02:48,18,osy (simut),user5384267911,Bocil kematian,,,,,,
39538,2026-01-09 18:02:54,18,osy (simut),user5384267911,HAHAHAHAHAA,39526.0,,,,,
39539,2026-01-09 18:03:08,18,osy (simut),user5384267911,Etanol 😘,39528.0,,,,,
39540,2026-01-09 18:03:17,18,osy (simut),user5384267911,Hy cantik 🥰😘😍,39530.0,,2026-01-09T18:32:32,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-09T18:32:32'}]}]"
39546,2026-01-09 19:55:33,19,osy (simut),user5384267911,Ak,39543.0,,,,,
39548,2026-01-09 19:55:43,19,osy (simut),user5384267911,A mimir,39544.0,,2026-01-09T21:05:28,,,
39549,2026-01-09 19:55:47,19,osy (simut),user5384267911,WKWKWKW,39545.0,,,,,
39559,2026-01-10 06:19:10,6,osy (simut),user5384267911,Info form pendaftaran,39551.0,,,,,
39560,2026-01-10 06:19:16,6,osy (simut),user5384267911,Kyk ak di kampus,39553.0,,,,,
39562,2026-01-10 06:19:31,6,osy (simut),user5384267911,Walahh,39555.0,,,,,
39563,2026-01-10 06:19:40,6,osy (simut),user5384267911,WKWKWK SATU HABITAT,39557.0,,,,,
39564,2026-01-10 06:19:48,6,osy (simut),user5384267911,Ak bgt,39558.0,,,,,
39571,2026-01-10 07:34:51,7,osy (simut),user5384267911,Gmw,39565.0,,2026-01-10T07:56:56,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-10T07:56:56'}]}]"
39572,2026-01-10 07:35:11,7,osy (simut),user5384267911,JIRR,39566.0,,,,,
39573,2026-01-10 07:35:14,7,osy (simut),user5384267911,😭😭😭,,,,,,
39574,2026-01-10 07:35:23,7,osy (simut),user5384267911,Rill,39567.0,,2026-01-10T07:57:57,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2026-01-10T07:57:57'}]}]"
